#doc name topic proportion ...
0	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/10058.dat	18	0.29701492537313434	10	0.16865671641791044	13	0.06417910447761194	0	0.06417910447761194	7	0.04626865671641791	9	0.04328358208955224	4	0.04328358208955224	1	0.034328358208955224	12	0.028358208955223882	8	0.028358208955223882	15	0.025373134328358207	5	0.025373134328358207	2	0.022388059701492536	14	0.019402985074626865	11	0.019402985074626865	19	0.016417910447761194	17	0.016417910447761194	3	0.016417910447761194	16	0.010447761194029851	6	0.010447761194029851	
1	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/10084.dat	3	0.18067226890756302	13	0.07983193277310924	18	0.07142857142857142	5	0.06302521008403361	16	0.0546218487394958	14	0.0546218487394958	7	0.046218487394957986	6	0.046218487394957986	2	0.046218487394957986	0	0.046218487394957986	17	0.037815126050420166	9	0.037815126050420166	8	0.037815126050420166	4	0.037815126050420166	15	0.029411764705882353	11	0.029411764705882353	10	0.029411764705882353	1	0.029411764705882353	19	0.02100840336134454	12	0.02100840336134454	
2	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/10125.dat	7	0.20918367346938777	17	0.10714285714285714	12	0.0663265306122449	2	0.0663265306122449	13	0.04591836734693878	11	0.04591836734693878	6	0.04591836734693878	3	0.04591836734693878	19	0.03571428571428571	18	0.03571428571428571	14	0.03571428571428571	9	0.03571428571428571	8	0.03571428571428571	0	0.03571428571428571	16	0.025510204081632654	15	0.025510204081632654	10	0.025510204081632654	5	0.025510204081632654	4	0.025510204081632654	1	0.025510204081632654	
3	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/10132.dat	13	0.19932432432432431	9	0.11824324324324324	19	0.07094594594594594	17	0.07094594594594594	15	0.05067567567567568	14	0.05067567567567568	10	0.05067567567567568	4	0.05067567567567568	2	0.05067567567567568	0	0.04391891891891892	12	0.037162162162162164	11	0.037162162162162164	8	0.030405405405405407	18	0.02364864864864865	7	0.02364864864864865	6	0.02364864864864865	16	0.016891891891891893	5	0.016891891891891893	3	0.016891891891891893	1	0.016891891891891893	
4	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/1017.dat	18	0.08552631578947369	14	0.08552631578947369	3	0.08552631578947369	11	0.07236842105263158	13	0.05921052631578947	7	0.05921052631578947	6	0.05921052631578947	5	0.05921052631578947	15	0.046052631578947366	8	0.046052631578947366	4	0.046052631578947366	19	0.03289473684210526	17	0.03289473684210526	16	0.03289473684210526	12	0.03289473684210526	10	0.03289473684210526	9	0.03289473684210526	2	0.03289473684210526	1	0.03289473684210526	0	0.03289473684210526	
5	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/10181.dat	11	0.13690476190476192	5	0.1130952380952381	8	0.07738095238095238	4	0.06547619047619048	17	0.05357142857142857	10	0.05357142857142857	3	0.05357142857142857	19	0.041666666666666664	18	0.041666666666666664	16	0.041666666666666664	14	0.041666666666666664	0	0.041666666666666664	15	0.02976190476190476	13	0.02976190476190476	12	0.02976190476190476	9	0.02976190476190476	7	0.02976190476190476	6	0.02976190476190476	2	0.02976190476190476	1	0.02976190476190476	
6	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/10191.dat	16	0.09154929577464789	18	0.07746478873239436	9	0.07746478873239436	7	0.06338028169014084	5	0.06338028169014084	4	0.06338028169014084	15	0.04929577464788732	12	0.04929577464788732	10	0.04929577464788732	2	0.04929577464788732	0	0.04929577464788732	19	0.035211267605633804	17	0.035211267605633804	14	0.035211267605633804	13	0.035211267605633804	11	0.035211267605633804	8	0.035211267605633804	6	0.035211267605633804	3	0.035211267605633804	1	0.035211267605633804	
7	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/10272.dat	6	0.1056338028169014	16	0.09154929577464789	3	0.07746478873239436	1	0.07746478873239436	10	0.06338028169014084	15	0.04929577464788732	14	0.04929577464788732	13	0.04929577464788732	7	0.04929577464788732	19	0.035211267605633804	18	0.035211267605633804	17	0.035211267605633804	12	0.035211267605633804	11	0.035211267605633804	9	0.035211267605633804	8	0.035211267605633804	5	0.035211267605633804	4	0.035211267605633804	2	0.035211267605633804	0	0.035211267605633804	
8	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/10335.dat	8	0.13076923076923078	3	0.08461538461538462	15	0.06923076923076923	14	0.06923076923076923	9	0.05384615384615385	4	0.05384615384615385	19	0.038461538461538464	18	0.038461538461538464	17	0.038461538461538464	16	0.038461538461538464	13	0.038461538461538464	12	0.038461538461538464	11	0.038461538461538464	10	0.038461538461538464	7	0.038461538461538464	6	0.038461538461538464	5	0.038461538461538464	2	0.038461538461538464	1	0.038461538461538464	0	0.038461538461538464	
9	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/1035.dat	7	0.10416666666666667	10	0.09027777777777778	13	0.0763888888888889	9	0.0625	19	0.04861111111111111	16	0.04861111111111111	14	0.04861111111111111	12	0.04861111111111111	11	0.04861111111111111	5	0.04861111111111111	4	0.04861111111111111	2	0.04861111111111111	18	0.034722222222222224	17	0.034722222222222224	15	0.034722222222222224	8	0.034722222222222224	6	0.034722222222222224	3	0.034722222222222224	1	0.034722222222222224	0	0.034722222222222224	
