#doc name topic proportion ...
0	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/10058.dat	17	0.2019900497512438	19	0.14825870646766168	23	0.07960199004975124	28	0.05572139303482587	7	0.05572139303482587	2	0.04975124378109453	20	0.04378109452736318	16	0.03781094527363184	25	0.031840796019900496	14	0.028855721393034824	1	0.028855721393034824	29	0.025870646766169153	6	0.022885572139303482	27	0.01691542288557214	13	0.01691542288557214	5	0.01691542288557214	10	0.013930348258706468	9	0.013930348258706468	3	0.013930348258706468	0	0.013930348258706468	22	0.010945273631840797	21	0.010945273631840797	15	0.010945273631840797	11	0.010945273631840797	24	0.007960199004975126	18	0.007960199004975126	4	0.007960199004975126	26	0.004975124378109453	12	0.004975124378109453	8	0.004975124378109453	
1	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/10084.dat	3	0.1484593837535014	29	0.07282913165266106	23	0.056022408963585436	20	0.056022408963585436	25	0.04761904761904762	17	0.04761904761904762	6	0.04761904761904762	19	0.0392156862745098	16	0.0392156862745098	7	0.0392156862745098	28	0.03081232492997199	13	0.03081232492997199	4	0.03081232492997199	27	0.022408963585434177	26	0.022408963585434177	24	0.022408963585434177	22	0.022408963585434177	21	0.022408963585434177	18	0.022408963585434177	14	0.022408963585434177	10	0.022408963585434177	5	0.022408963585434177	15	0.014005602240896359	12	0.014005602240896359	11	0.014005602240896359	9	0.014005602240896359	8	0.014005602240896359	2	0.014005602240896359	1	0.014005602240896359	0	0.014005602240896359	
2	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/10125.dat	7	0.15986394557823128	22	0.09863945578231292	5	0.09863945578231292	25	0.06802721088435375	6	0.03741496598639456	3	0.03741496598639456	1	0.03741496598639456	24	0.0272108843537415	23	0.0272108843537415	21	0.0272108843537415	17	0.0272108843537415	15	0.0272108843537415	11	0.0272108843537415	2	0.0272108843537415	29	0.017006802721088437	28	0.017006802721088437	27	0.017006802721088437	26	0.017006802721088437	20	0.017006802721088437	19	0.017006802721088437	18	0.017006802721088437	16	0.017006802721088437	14	0.017006802721088437	13	0.017006802721088437	12	0.017006802721088437	10	0.017006802721088437	9	0.017006802721088437	8	0.017006802721088437	4	0.017006802721088437	0	0.017006802721088437	
3	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/10132.dat	20	0.10585585585585586	13	0.0990990990990991	23	0.07882882882882883	24	0.06531531531531531	1	0.05855855855855856	11	0.05180180180180181	17	0.04504504504504505	19	0.03828828828828829	9	0.03828828828828829	18	0.031531531531531536	16	0.031531531531531536	27	0.02477477477477478	26	0.02477477477477478	22	0.02477477477477478	12	0.02477477477477478	6	0.02477477477477478	5	0.02477477477477478	28	0.01801801801801802	25	0.01801801801801802	21	0.01801801801801802	15	0.01801801801801802	14	0.01801801801801802	10	0.01801801801801802	8	0.01801801801801802	2	0.01801801801801802	0	0.01801801801801802	29	0.011261261261261262	7	0.011261261261261262	4	0.011261261261261262	3	0.011261261261261262	
4	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/1017.dat	25	0.08771929824561404	22	0.07456140350877194	19	0.06140350877192983	16	0.048245614035087724	29	0.03508771929824562	28	0.03508771929824562	27	0.03508771929824562	23	0.03508771929824562	21	0.03508771929824562	20	0.03508771929824562	17	0.03508771929824562	12	0.03508771929824562	8	0.03508771929824562	7	0.03508771929824562	6	0.03508771929824562	2	0.03508771929824562	26	0.02192982456140351	24	0.02192982456140351	18	0.02192982456140351	15	0.02192982456140351	14	0.02192982456140351	13	0.02192982456140351	11	0.02192982456140351	10	0.02192982456140351	9	0.02192982456140351	5	0.02192982456140351	4	0.02192982456140351	3	0.02192982456140351	1	0.02192982456140351	0	0.02192982456140351	
5	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/10181.dat	24	0.10317460317460317	21	0.09126984126984128	25	0.043650793650793655	18	0.043650793650793655	8	0.043650793650793655	5	0.043650793650793655	0	0.043650793650793655	29	0.03174603174603175	27	0.03174603174603175	26	0.03174603174603175	23	0.03174603174603175	22	0.03174603174603175	20	0.03174603174603175	17	0.03174603174603175	6	0.03174603174603175	3	0.03174603174603175	2	0.03174603174603175	1	0.03174603174603175	28	0.019841269841269844	19	0.019841269841269844	16	0.019841269841269844	15	0.019841269841269844	14	0.019841269841269844	13	0.019841269841269844	12	0.019841269841269844	11	0.019841269841269844	10	0.019841269841269844	9	0.019841269841269844	7	0.019841269841269844	4	0.019841269841269844	
6	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/10191.dat	14	0.07981220657276995	17	0.06572769953051644	3	0.06572769953051644	28	0.051643192488262914	15	0.051643192488262914	27	0.03755868544600939	23	0.03755868544600939	21	0.03755868544600939	18	0.03755868544600939	10	0.03755868544600939	5	0.03755868544600939	4	0.03755868544600939	29	0.02347417840375587	26	0.02347417840375587	25	0.02347417840375587	24	0.02347417840375587	22	0.02347417840375587	20	0.02347417840375587	19	0.02347417840375587	16	0.02347417840375587	13	0.02347417840375587	12	0.02347417840375587	11	0.02347417840375587	9	0.02347417840375587	8	0.02347417840375587	7	0.02347417840375587	6	0.02347417840375587	2	0.02347417840375587	1	0.02347417840375587	0	0.02347417840375587	
7	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/10272.dat	3	0.07981220657276995	6	0.051643192488262914	4	0.051643192488262914	2	0.051643192488262914	0	0.051643192488262914	29	0.03755868544600939	24	0.03755868544600939	22	0.03755868544600939	19	0.03755868544600939	18	0.03755868544600939	11	0.03755868544600939	10	0.03755868544600939	7	0.03755868544600939	1	0.03755868544600939	28	0.02347417840375587	27	0.02347417840375587	26	0.02347417840375587	25	0.02347417840375587	23	0.02347417840375587	21	0.02347417840375587	20	0.02347417840375587	17	0.02347417840375587	16	0.02347417840375587	15	0.02347417840375587	14	0.02347417840375587	13	0.02347417840375587	12	0.02347417840375587	9	0.02347417840375587	8	0.02347417840375587	5	0.02347417840375587	
8	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/10335.dat	24	0.11794871794871796	29	0.05641025641025642	3	0.05641025641025642	20	0.04102564102564103	18	0.04102564102564103	10	0.04102564102564103	9	0.04102564102564103	0	0.04102564102564103	28	0.025641025641025644	27	0.025641025641025644	26	0.025641025641025644	25	0.025641025641025644	23	0.025641025641025644	22	0.025641025641025644	21	0.025641025641025644	19	0.025641025641025644	17	0.025641025641025644	16	0.025641025641025644	15	0.025641025641025644	14	0.025641025641025644	13	0.025641025641025644	12	0.025641025641025644	11	0.025641025641025644	8	0.025641025641025644	7	0.025641025641025644	6	0.025641025641025644	5	0.025641025641025644	4	0.025641025641025644	2	0.025641025641025644	1	0.025641025641025644	
9	file:/C:/Users/Clarky/Documents/GitHub/AAR/LDA/mallet/../../DataGeneration/mergedTagCatProfile/1035.dat	21	0.12037037037037036	7	0.0925925925925926	25	0.0787037037037037	14	0.05092592592592593	20	0.03703703703703704	17	0.03703703703703704	8	0.03703703703703704	1	0.03703703703703704	29	0.02314814814814815	28	0.02314814814814815	27	0.02314814814814815	26	0.02314814814814815	24	0.02314814814814815	23	0.02314814814814815	22	0.02314814814814815	19	0.02314814814814815	18	0.02314814814814815	16	0.02314814814814815	15	0.02314814814814815	13	0.02314814814814815	12	0.02314814814814815	11	0.02314814814814815	10	0.02314814814814815	9	0.02314814814814815	6	0.02314814814814815	5	0.02314814814814815	4	0.02314814814814815	3	0.02314814814814815	2	0.02314814814814815	0	0.02314814814814815	
